Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
7421,16875479,"Debasish Gorai","2026-09-16 18:41:56",429.2,2,debasishgorai
7422,16669703,AnubhavBhadani142,"2026-08-15 06:32:19",428.8,2,anubhavbhadani142
7423,16660899,"Clarence Trinidad","2026-09-16 18:28:20",428.8,2,claree007
7424,16829367,"quant park","2026-09-15 10:29:07",428.8,2,quantpark
7425,16676256,"Kotaro Nakamura","2026-08-11 22:18:41",428.8,2,kotaroma
7426,16880350,喜欢逢坂大河,"2026-09-16 08:36:54",428.7,2,yhsno69
7427,16656627,"Soykot Podder","2026-08-14 05:39:06",428.6,2,diptopodder
7428,16665040,"Arnav Yashlaha","2026-08-05 05:44:26",428.5,2,arnavyashlaha
7429,16702980,GCSudarshanReddy,"2026-08-15 17:32:06",428.4,2,gcsudarshanreddy
7430,16633984,"Mongkhon Hatit","2026-08-04 11:58:56",428.3,2,mongkolhatit
7431,16664512,oggyiu,"2026-09-01 07:46:10",428.3,1,oggyiu
7432,16888000,Akhilesh,"2026-09-17 19:46:38",428.2,2,akhilkas
7433,16661966,Rocket,"2026-08-29 18:05:35",428.2,2,"aarchie4,nick16541,siddharthdongardive"
7434,16654175,abhiv142,"2026-08-11 13:22:03",427.9,2,abhiv142
7435,16662985,DanTheDataScienceMan,"2026-08-05 17:40:06",427.9,1,danthedatascienceman
7436,16634911,onlytimeknows,"2026-08-22 12:31:11",427.7,2,onlytimeknows
7437,16658202,"SNAEHATH P","2026-08-06 13:51:15",427.6,2,snaehath
7438,16847947,"Phongwit Sri","2026-09-14 04:24:54",427.6,2,phongwitsri
7439,16748500,stimmie,"2026-08-30 16:11:56",427.6,2,stimmie
7440,16686796,"Harinath Reddy A","2026-08-23 21:23:45",427.4,2,harynath
7441,16633786,tuannm3812,"2026-08-28 08:00:42",427.3,2,tuannm3812
7442,16659018,"Ramziddin Toxirov","2026-08-11 04:58:03",426.6,2,ramziddintoxirov
7443,16877297,"Aaryan Gole","2026-09-15 09:37:08",426.5,2,aaryangole
7444,16845067,"Vineet Gupta","2026-09-14 09:08:20",426.2,1,"graceydugar,vineetgupta2023"
7445,16725349,"Saj Patel","2026-08-15 21:55:42",426.1,2,sajpatel15
7446,16793657,Xin_T,"2026-08-30 16:48:11",425.8,1,xint666
7447,16738441,"Moritz Huber","2026-08-30 21:00:10",425.5,2,moritzhuber
7448,16664064,lookapmaka,"2026-08-10 17:19:05",425.4,2,lookapmaka
7449,16656579,"Riad Rayhan","2026-08-15 06:40:35",425.3,2,riadrayhan
7450,16898204,"MAHESH ISHRAN","2026-09-16 11:17:44",425.3,1,iitm21f1003346
7451,16918460,cotton0025,"2026-09-18 07:21:15",425.3,1,cotton0025
7452,16696959,"Joe Filfli","2026-08-11 10:47:03",425.2,2,joefilfli
7453,16622943,"Erwin Huizenga","2026-09-06 15:04:57",425.2,2,erwinh
7454,16839457,HugoLee_dreamer,"2026-09-14 01:18:31",425.2,2,hugoleedreamer
7455,16656608,"Jeffrey Dilley","2026-08-04 15:40:08",425.1,1,jeffreydilley
7456,16761319,Yuvraj,"2026-08-23 07:29:44",424.9,1,yuvrajkr01
7457,16786328,"DanishGW School","2026-09-02 03:50:19",424.8,2,danishgwschool
7458,16796572,"Phan Van Hieu ","2026-08-31 14:23:03",424.7,2,phnvnh
7459,16717912,"Anu Kumari","2026-08-13 18:03:07",424.6,1,anuk16020
7460,16666873,"linli duan","2026-08-12 15:06:42",424.5,2,linliduan
7461,16659459,"Akandé Philippe ABIODOUN","2026-08-06 11:58:09",424.3,2,vrmelo
7462,16686954,"Davie Mdumuka","2026-08-09 19:40:56",424.2,1,daviemdumuka
7463,16896794,Cidoai,"2026-09-18 08:45:45",424.2,2,cidoai
7464,16811013,"Sara Vahidestakhri","2026-09-03 00:32:07",424.2,1,saravahidestakhri
7465,16685615,Spectra,"2026-08-07 16:14:32",424.1,2,thomaskressig
7466,16758987,"Irtaza Ahmed Khan","2026-09-08 06:38:25",424.0,2,yrrebeere
7467,16655997,tanatet8,"2026-09-05 11:00:05",423.8,2,tanatet8
7468,16700685,"Preeti Dhotmal","2026-08-27 11:25:29",423.8,2,preetidhotmal
7469,16660515,"pooja sandali","2026-08-08 05:51:03",423.7,2,poojasandali
7470,16699436,"Oluwaseun O Adeya","2026-08-23 01:22:24",423.7,2,oluwaseunoadeya
7471,16806568,"Mumtaz Ahmad Maitla","2026-09-15 08:15:34",423.6,2,mumtazahmadmaitla
7472,16854266,もふもふ神,"2026-09-12 16:26:42",423.5,2,mohumohukami
7473,16667615,"Zayd Mulani","2026-08-08 23:05:57",423.3,2,zaydmulani
7474,16675232,"Rafif Ariq Rabbani","2026-08-27 19:37:32",423.3,2,rafifariqrabbani
7475,16655891,"Yukihito Ikoma","2026-08-27 03:55:41",423.2,2,yikoma
7476,16660073,"Mahad Kakooza","2026-09-06 20:30:18",423.0,2,mahadkakooza
7477,16659588,"Priya J","2026-08-14 05:57:46",422.9,2,priyaj21
7478,16701885,"Mehdi L.","2026-08-13 13:41:14",422.7,2,lmehdi
7479,16684776,"D Rithika","2026-08-10 18:36:30",422.6,2,drithika
7480,16630020,"Piotr Gabrys","2026-08-09 16:53:59",422.6,2,piotrekga
7481,16712906,"Sharad Garg","2026-08-13 14:54:43",422.6,2,sharadgarg
7482,16695095,"Jayanth Chowdary","2026-08-22 17:50:39",422.6,2,jayanthchowdary24
7483,16857871,SHP123SHP,"2026-09-10 03:20:57",422.1,2,shp123shp
7484,16728839,Mharfe,"2026-09-06 23:26:08",421.9,2,mharfe
7485,16669170,AsadUsmanFAST,"2026-08-05 22:37:33",421.8,2,asadusmanfast
7486,16887947,"Michael Riedl","2026-09-17 22:49:30",421.7,1,michaelriedl
7487,16695828,rihiRule,"2026-08-11 13:40:24",421.7,2,rihirule
7488,16717420,"Muhammad Yasir Sarwar","2026-08-13 14:40:09",421.7,2,muhammadyasirsarwar
7489,16881479,GG,"2026-09-13 11:27:34",421.6,2,ggroth
7490,16671665,"Kobata Sota","2026-08-06 07:17:03",421.5,1,kobatasota
7491,16630896,OpenBuilder,"2026-08-08 12:09:06",421.3,2,weijunguo
7492,16912864,zhzhang,"2026-09-18 07:55:45",421.2,2,lililizh11
7493,16668522,"Moatez Litaiem","2026-08-06 16:57:54",421.1,2,moatezlitaiem04
7494,16918087,Kenyo8,"2026-09-18 07:19:16",421.0,2,kenyo8
7495,16674278,"Niels de Gier","2026-08-07 15:57:04",420.8,2,nielsdegier
7496,16630662,Akshatjhawar777,"2026-08-05 12:18:30",420.7,2,akshatjhawar777
7497,16728945,"Suryansh Kulshreshtha","2026-09-01 14:39:14",420.7,2,"busyfellow,suryanshkulshreshtha"
7498,16663104,Sohan,"2026-08-23 14:42:40",420.6,2,sohansinghrawat
7499,16656023,JD_Mello,"2026-09-06 01:41:52",420.6,2,jdmello
7500,16783050,"Charles Chen","2026-09-07 06:24:21",420.4,2,charles2580
7501,16768262,"Brayan Miranda G","2026-08-26 19:40:15",420.3,2,brayanmirandag
7502,16705640,"Dongre Laxman","2026-08-12 12:36:29",420.3,2,dongrelaxman
7503,16675462,bkcoban,"2026-08-07 18:22:48",420.3,2,bkcoban
7504,16663976,"wangyang denis","2026-08-12 06:26:08",420.2,2,wangyangdenis
7505,16670475,Adib,"2026-08-06 02:02:27",420.0,2,adibemohamed
7506,16708896,"Alberto Scinetti","2026-08-13 19:18:11",419.8,2,albertoscinetti
7507,16670464,halfpintcider,"2026-09-16 08:50:31",419.8,2,"amoghdeshpande2021,visspric7"
7508,16881853,Sleepyman,"2026-09-15 09:22:24",419.7,2,alishakeri1
7509,16698570,MurphyIIVan,"2026-08-10 03:35:41",419.6,2,murphyiivan
7510,16774921,"conor lowth","2026-08-28 10:46:42",419.3,2,conorlowth
7511,16629201,"GUILLERMO REY PANIAGUA","2026-08-01 16:41:58",419.2,2,guillermoreypaniagua
7512,16796474,"Chaitanya Mundhe ","2026-09-13 12:27:10",419.0,2,chaitanyamundhe
7513,16666479,"Prajwal Nivangune","2026-08-09 18:33:51",418.9,2,prajwalnivangune
7514,16758681,"Sahil suman","2026-08-26 16:26:13",418.8,2,gruntingtorch
7515,16753895,Andrew98,"2026-08-22 13:10:58",418.8,2,vitem98
7516,16624935,"Anjana mohan","2026-08-01 06:06:39",418.8,2,anjanamohan13
7517,16668331,"Maitreya Mohapatra","2026-09-10 20:52:30",418.7,2,maitreyamohapatra
7518,16751796,"Leo Pallorina","2026-08-23 14:06:17",418.4,2,lelelsp
7519,16840668,"Aratrika Ruhal","2026-09-13 23:35:13",418.2,2,aratrikaruhal
7520,16664818,"B M Dimpu Shree","2026-08-21 10:51:22",418.1,2,bmdimpushree
7521,16701713,"Максим Хованский","2026-08-10 14:35:38",417.9,1,yeezynaizi
7522,16691891,"Gagan Thakur","2026-08-16 04:36:51",417.7,2,gaganthakur2006
7523,16772511,"Max Gläser","2026-08-26 23:39:34",417.7,1,maxglser
7524,16716299,Biwaaa67,"2026-08-13 19:57:06",417.7,1,biwaaa67
7525,16659659,"michael J king","2026-09-15 07:11:18",417.6,2,michaeljking
7526,16854332,kotaross,"2026-09-09 15:18:06",417.6,2,kotaross
7527,16632503,"Wei Hsiang Lin111","2026-08-01 07:42:33",417.4,2,weihsianglin111
7528,16726168,"Shrey Modi","2026-08-15 19:42:14",417.4,2,shreymodi2
7529,16778939,"Stepan Antonov","2026-08-27 07:59:30",417.4,1,stepanantonov
7530,16663055,jainish_d24ce180,"2026-08-10 13:54:40",416.7,2,jainishshah35
7531,16850232,"Kharchenko Bogdan","2026-09-09 18:57:16",416.5,2,kharchenkobogdan
7532,16808233,"Yash Hingane","2026-09-04 12:53:43",416.4,2,yashhingane
7533,16689286,"Telman Yusifov","2026-08-09 07:08:46",416.3,2,yusifovtelman
7534,16659939,"Mouafak Dakhlaoui","2026-09-05 13:26:34",416.2,2,sharmoul
7535,16804803,"01000110 01010101 01000011 01001011 00100000 01011001 01001111 01010101 00100001","2026-09-14 16:38:59",416.1,1,f01010101
7536,16706054,"ErrorX Info","2026-08-20 11:30:03",416.1,2,"errorxinfo,shyampatel47"
7537,16689017,"Mounica Challa","2026-09-17 19:39:39",416.1,2,mounicachalla
7538,16716702,"majjati khalid ","2026-08-19 14:12:32",415.7,2,khalidma
7539,16658535,khanna.rohit5,"2026-08-10 05:00:31",415.5,2,khannarohit5
7540,16719679,ZhiruiLuo,"2026-08-25 15:52:57",415.4,1,zhirluo
7541,16631609,dlougen,"2026-08-04 16:40:03",415.3,2,dlougen
7542,16711374,Jascha,"2026-08-13 11:22:30",415.1,2,lippja
7543,16818498,"AARYAN VISHAL","2026-09-07 11:53:23",414.7,2,aaryanvishal
7544,16623054,"Max Bond ABE","2026-08-15 22:43:34",414.7,1,maxbondabe
7545,16726052,"Peter Mugoya","2026-09-17 08:35:32",414.5,2,petermugoya
7546,16790718,"Carlos Alves","2026-09-02 04:29:42",414.3,2,carlosone
7547,16675385,Apex🦾,"2026-08-14 18:00:17",414.2,2,"raghadabdullara,renadahmadalamri,zzainh"
7548,16665470,KanakoS,"2026-08-18 13:13:58",414.1,2,kanakos
7549,16855885,"Shinonome Seiga","2026-09-10 05:10:04",414.0,1,shinonomeseiga
7550,16663804,"Fredy Meyer","2026-08-05 20:19:51",413.9,2,alexmeyerm
7551,16657574,harikrishnacs,"2026-08-04 12:28:53",413.6,2,harikrishnacs
7552,16671911,"Dwi Eflatino","2026-08-16 10:44:17",413.3,2,eflatino
7553,16732395,"Nikita Antonov","2026-08-23 08:33:03",413.2,2,nantonov
7554,16665988,"Ronel maamoc","2026-08-31 09:37:13",413.1,2,ronelmaamoc
7555,16695177,"Ajith Bagali","2026-08-15 12:23:37",412.9,2,ajithbagali
7556,16739939,crescent_star,"2026-09-09 04:42:10",412.8,2,cenzop
7557,16851939,"Naoya Mieno","2026-09-11 06:19:02",412.7,2,naoyamieno
7558,16660287,BhatNasir,"2026-08-04 16:29:18",412.5,2,nasir94
7559,16663286,"Fan Wang","2026-08-10 21:12:40",412.4,2,wangfan420
7560,16654290,"Srinivasa Ranga","2026-09-17 17:40:48",412.3,2,srinivasaranga
7561,16660413,Ritesh-2006,"2026-08-21 10:21:53",412.3,2,ritesh2006
7562,16662646,"Jay Parsana","2026-08-09 18:07:10",412.3,2,jay051
7563,16719296,Mr.TtT_Games,"2026-08-14 04:58:39",412.1,2,mrtttgames
7564,16666944,"Meghnath S","2026-08-11 01:56:22",411.6,2,meghnaths
7565,16918421,"Joseph Kosednar","2026-09-18 06:11:44",411.6,2,josephkosednar
7566,16658498,cheesama,"2026-08-04 23:36:18",411.5,2,cheesama
7567,16908873,KelOliHar,"2026-09-17 00:26:05",411.5,2,kelolihar
7568,16663815,"Tetsuya Sasaki","2026-09-05 00:00:30",411.5,2,sasakitetsuya
7569,16716657,"Jasti Phani","2026-08-19 08:38:00",411.3,1,jastiphani
7570,16681209,AgenticBuilder,"2026-08-13 18:44:29",411.1,2,gau2112
7571,16659720,Project_Kurukshetra,"2026-08-16 05:01:34",411.0,2,"chaitanyaterli05,lavanyayandapalli"
7572,16709337,"Chris Turnbull","2026-08-11 22:15:57",411.0,2,christurnbull
7573,16834632,casua132,"2026-09-05 07:56:17",410.9,1,casua132
7574,16664406,"MURDER GOOSE","2026-08-05 09:45:33",410.9,2,ujjwalar
7575,16690299,"EL GORRIM MOHAMED","2026-09-01 10:59:10",410.8,2,elgorrimmohamed
7576,16657545,"Deepak Singh","2026-08-11 13:50:31",410.8,2,vihaannegi
7577,16681441,"Lamiaa Al-bdrani","2026-08-07 04:25:50",410.8,1,lamiaaalbdrani
7578,16678298,"RITIK CHAUDHRY","2026-08-10 13:34:35",410.6,2,ritikchaudhry13
7579,16639916,BloomBerry,"2026-08-12 12:38:31",410.4,2,kagglepalandata
7580,16693307,"Vlad Gavrilov","2026-08-09 04:00:29",410.4,2,vladgavrilov
7581,16689344,"Shalini Gangrade","2026-08-09 13:17:30",410.3,2,shalinig1
7582,16623582,yunsuxiaozi,"2026-08-01 13:59:57",410.2,2,yunsuxiaozi
7583,16892255,"Jegors Čemisovs","2026-09-14 18:31:10",410.0,1,fortemate
7584,16653998,www1727,"2026-09-15 16:45:05",409.9,2,www1727
7585,16678819,"Digant Kathiriya","2026-08-07 02:07:51",409.9,2,digantkathiriya
7586,16669102,Ritik,"2026-08-07 18:11:13",409.9,2,xritikx
7587,16662089,"Alonso Gallego Pacho","2026-08-27 13:27:36",409.8,2,alonsogallegopacho
7588,16784030,"Pooja Gera","2026-09-02 15:10:47",409.7,2,poojagera00
7589,16906238,Naaz,"2026-09-17 06:33:26",409.7,2,naaz03
7590,16735580,"Dhiya Nachimuthu","2026-08-30 06:13:38",409.2,2,dhiyanachimuthu
7591,16758093,_student,"2026-08-23 22:21:25",409.1,2,drvtalan
7592,16707987,"Big Balls Entertainment","2026-08-12 10:18:24",409.0,2,"pavivin,semenkolesnikov"
7593,16621243,"Jesse Bullard","2026-09-14 16:01:59",408.7,2,jessebullard
7594,16761148,Deku,"2026-08-23 13:36:57",408.4,1,piyushsharma5654
7595,16885604,"Shashank Kalled","2026-09-17 17:05:40",408.3,2,"shashankkalled,tridiv14"
7596,16671913,res67,"2026-08-07 16:22:30",408.1,2,junyeanyap
7597,16864670,"Takahiro Cho","2026-09-10 04:55:10",408.0,1,takahirocho
7598,16796834,"Harsh Gupta #2","2026-09-09 19:20:48",408.0,2,harshgupta0415
7599,16684225,"Aum Savaliya","2026-08-10 20:10:02",407.9,2,aumsavaliya
7600,16656902,"Ram Chandra Gupta","2026-08-05 10:18:41",407.9,2,ramchandra142
7601,16716589,"Shaik Adilazeez","2026-08-13 09:29:44",407.8,1,shaikadilazeez
7602,16685904,KavYaHD,"2026-08-10 13:02:45",407.7,2,kavyahd
7603,16661659,"Ivan Zagorulko","2026-08-05 10:53:13",407.6,2,normaldaki278
7604,16802028,Dong,"2026-09-11 03:53:23",407.6,2,protostar
7605,16709299,"Divyanshu Choudhary","2026-09-04 13:13:32",407.6,2,divyanshuchoudhary25
7606,16712259,geqiulin,"2026-08-13 04:46:11",407.5,2,geqiulin
7607,16690197,"Ankit Kushwaha_06","2026-08-18 08:10:12",407.5,2,ankitkushwaha06
7608,16717679,mureee,"2026-09-10 05:46:33",407.2,2,"hosyan3279,mureee54"
7609,16661453,"Disleve Kanku","2026-08-14 15:32:51",407.1,2,dislevekanku
7610,16749503,ally,"2026-08-23 11:48:49",406.9,2,phamngoclinh
7611,16808705,Danielaijdkx,"2026-09-03 11:29:34",406.7,1,danielaijdkx
7612,16809202,amano,"2026-09-03 13:44:49",406.7,2,amanoshotaro
7613,16757351,SaiVenkatesh,"2026-09-05 10:30:00",406.6,2,nothingnew
7614,16840626,"Christopher Márquez","2026-09-12 22:23:02",406.6,2,christophermrqz1174
7615,16793391,"Muhammad Ussman","2026-09-15 20:17:40",406.6,2,muhammadussman
7616,16624879,indira,"2026-07-31 06:52:02",406.2,2,inansia
7617,16658304,"KETHAVATH Aadarsh","2026-08-05 21:00:45",406.2,2,kethavathaadarsh
7618,16723301,mayukistarry,"2026-08-15 02:20:13",406.2,2,mayukistarry
7619,16644023,"Yiğit Efe Albaş","2026-08-02 18:34:39",405.8,1,yiitefealba
7620,16897491,"Santipab Tongchan","2026-09-15 14:39:58",405.6,1,santipabtongchan
7621,16790615,"Suryansh Vashisth","2026-08-31 10:38:54",405.6,2,songoku2005
7622,16732340,"BJ Kim","2026-08-19 15:17:16",405.5,2,doitdoit80
7623,16860003,"Aatif Sayyad","2026-09-10 21:31:13",405.5,2,aatifsayyad
7624,16784400,K_DHEERAJ_11,"2026-08-31 02:58:38",405.5,2,kdheeraj11
7625,16693098,broken_gpu,"2026-08-30 10:07:27",405.3,2,brokengpu
7626,16747782,"Muhammad Agam Febryan","2026-08-29 18:22:04",405.1,2,muhammadagamfebryan
7627,16794302,bettta11,"2026-09-04 23:25:27",405.0,1,bettta11
7628,16661990,"Olaoluwa Abiodun","2026-08-05 14:57:07",404.7,2,laoluwaa
7629,16664454,"Naga Vinay Avvaru","2026-08-05 07:04:44",404.7,2,anagavinay
7630,16653006,"anthony mbadiwe ikeme","2026-08-18 09:08:02",404.4,2,anthonymbadiweikeme
7631,16686411,NeoCodes.Dev,"2026-08-23 23:53:10",404.4,2,neocodesdev
7632,16661717,"Yaswanth Ippili","2026-08-06 11:32:13",404.0,2,yaswanthippili
7633,16855738,"Anuj Gupta","2026-09-09 07:38:48",403.8,2,anuj6540
7634,16666334,UnderBlade,"2026-08-05 09:56:11",403.7,2,"athillazaidan,kurtmikhael"
7635,16623135,mohduwaishchaudhary,"2026-07-30 22:05:45",403.5,2,muwaish5
7636,16894573,VISHWAPRIYAI,"2026-09-18 04:54:27",403.5,2,vishwapriyai
7637,16671532,"Yuri Nakayama","2026-08-13 11:34:55",403.4,2,yurinakayama
7638,16673583,"Priyanshu Jha","2026-08-16 08:10:08",403.3,2,codewithjha
7639,16689877,Amr_Said1233,"2026-08-08 08:48:28",403.2,1,amrsaid1233
7640,16674012,ahankesumah,"2026-08-16 07:34:05",403.2,2,ahankesumah
7641,16853894,"Ilya Usmanov","2026-09-18 10:40:08",403.1,2,ilyausmanov
7642,16757336,Stevejustin,"2026-08-31 04:18:31",403.0,2,stevejustin
7643,16802866,"Antonio Di Cecco","2026-09-01 18:37:02",402.4,1,antdic
7644,16672292,"KARTIKEY PANWAR","2026-08-06 05:46:16",402.3,2,kartikeypanwar
7645,16741746,"Ahmed Harfoush","2026-08-19 09:47:45",402.2,1,ahmed1harfoush
7646,16664450,"Fritz Adelbertus","2026-08-10 01:13:44",402.2,1,fritzadelbertus
7647,16890562,Names231,"2026-09-14 16:08:48",402.0,2,names231
7648,16779769,"Pravin jeyavel","2026-09-14 05:39:48",401.9,2,pravinjeyavel
7649,16799485,"Bartholomew Jordan","2026-09-18 08:53:21",401.9,2,bartholomewjordan
7650,16671670,"Karla Ziegler","2026-08-08 21:14:37",401.8,2,karlaziegler
7651,16662319,ethan.ai,"2026-08-13 18:16:35",401.6,2,ethanai
7652,16679904,"Joshua Bensemann","2026-09-12 12:08:09",401.5,2,qazcat
7653,16675900,"Pranav Advani","2026-08-23 14:43:09",401.4,2,pranavadvani
7654,16727022,Saharkh99,"2026-09-01 00:18:26",401.3,2,saharkh99
7655,16663981,"Steven Pun","2026-08-07 01:59:52",401.2,2,stevenpunn
7656,16662081,Ayush_Bhaskar_25323010,"2026-08-08 19:49:56",400.6,2,ayushbhaskar25323010
7657,16913940,"Mustafa Rehman","2026-09-17 10:24:09",400.2,1,mustafar34
7658,16662964,"Tim Ogilvie","2026-08-13 13:18:59",400.2,2,timogilvie
7659,16670188,orivael,"2026-08-05 21:20:17",400.0,2,orivael
7660,16691565,"Blu cky","2026-08-09 19:13:27",400.0,2,llmdablucky
7661,16729669,HYPEREUCLIDEAN,"2026-08-19 07:47:48",400.0,2,hypereuclidean
7662,16805176,"Hritvika Tawde","2026-09-13 11:22:46",400.0,2,hritvikatawde
7663,16809998,chzCharbs,"2026-09-15 08:14:49",399.8,2,chzcharbel
7664,16657054,"ömer umut güngör","2026-08-05 06:10:22",399.6,2,merumutgngr
7665,16666216,missss,"2026-08-06 06:49:00",399.5,2,missssb
7666,16714425,sileza,"2026-08-13 12:57:35",399.4,1,azelis
7667,16906688,"Qiao Ruicheng","2026-09-17 11:47:47",399.4,2,qiaoruicheng
7668,16662162,"THE predict","2026-08-13 21:18:25",398.9,2,vikaspal505
7669,16734431,"Maxwell Herron","2026-08-19 02:06:34",398.8,2,maxwellherron
7670,16715097,"Yusuf Yavuz","2026-08-13 00:25:40",398.8,1,yusufyavuzz
7671,16888334,"Ohene A","2026-09-14 17:36:00",398.6,2,pamo12
7672,16690812,zhangkai_0121,"2026-08-09 01:40:21",398.5,2,zhangkai0121
7673,16666596,"Daumas Benjamin","2026-09-03 10:05:38",398.2,2,daumasbenjamin
7674,16664514,"Henry Adjanor tetteh","2026-08-12 00:43:41",398.1,2,henryadjanortetteh
7675,16660852,"K VISHALINI","2026-08-13 06:59:27",397.9,2,kvishalini
7676,16693087,osprey2k,"2026-09-09 02:34:27",397.9,2,osprey2k
7677,16764608,messibeatgravity,"2026-08-24 05:34:05",397.7,1,messibeatgravity
7678,16660929,ttkk,"2026-08-12 16:39:58",397.6,1,optimavia
7679,16716488,"Will Henderson290","2026-08-14 13:27:25",397.5,1,willhenderson290
7680,16856809,"Mateusz Kuzniar","2026-09-08 22:14:50",397.4,2,mateuszkuzniar
7681,16780101,jjjhoon,"2026-08-28 04:04:26",397.4,2,jjjhoon
7682,16661633,"Joseph Garcia","2026-08-19 16:28:08",396.8,2,josephpgar
7683,16679850,AryaGarg23,"2026-08-09 03:33:14",396.8,2,aryagarg23
7684,16712633,"Andy Andy","2026-08-13 08:11:38",396.7,2,andy3373
7685,16695479,Anandhasabesan,"2026-08-09 13:50:37",396.4,1,anandhasabesan
7686,16890029,"Siqing Jing","2026-09-15 02:53:04",396.2,2,siqingjing
7687,16783870,郭一贤,"2026-08-29 07:22:41",396.1,2,guoyixian2
7688,16660228,"Ochuwa Pearl Isa","2026-08-06 09:29:36",396.1,2,pearlisa
7689,16907973,Mainafly,"2026-09-18 10:35:04",396.0,2,ishakuyusufmaina
7690,16763400,"Parth Sarnobat","2026-09-15 17:09:38",395.8,2,parthsarnobat
7691,16705300,T3485D5T,"2026-09-03 08:20:18",395.7,2,"danijelbilalli,t3485d5t"
7692,16666257,"Shijian Wen","2026-08-06 09:40:44",395.7,2,shijianwen
7693,16726569,"Andrey Balvaneda","2026-08-17 20:59:45",395.5,2,andreybalvaneda
7694,16692825,"Saad Arain","2026-08-09 12:27:08",395.4,2,saad451
7695,16667987,"Kunj Kansara","2026-08-05 13:41:26",395.4,1,kunjkansara
7696,16875657,"Валерия Захарова","2026-09-12 23:53:56",395.3,2,melomanpanda
7697,16747544,OliverYip,"2026-08-25 06:01:07",395.3,2,oliveryip
7698,16758192,"Dev Monk","2026-08-29 14:03:22",395.2,2,devmonk63
7699,16702771,n_samii,"2026-08-14 01:20:08",395.2,2,nsamii
7700,16821967,"Nakul Maurya","2026-09-17 15:44:33",395.2,2,nakulmaurya
7701,16654258,"Ashray Bagde","2026-08-13 08:13:00",395.0,2,ashrayaaaaa
7702,16750743,"Nagimov Timur","2026-08-20 21:10:30",394.7,2,nagimovtimur
7703,16719603,"sravan Tirumala","2026-08-14 03:05:43",394.5,1,sravantirumala
7704,16661276,Middle,"2026-09-14 04:43:00",394.3,2,aydagul
7705,16668268,"Kunal Rout","2026-08-06 05:48:25",394.0,2,charlotte26
7706,16727326,AhmedMousaHassan2510,"2026-08-17 12:56:01",393.7,2,ahmedmousahassan2510
7707,16891781,"mohamed saafan","2026-09-14 14:54:04",393.2,2,mohamedsaafan
7708,16639727,"Andres Mohali","2026-08-13 23:03:25",393.0,2,mohax3
7709,16670387,"Oracle69 AI","2026-09-17 19:17:17",392.8,2,princeadewaleadewumi
7710,16755264,wsdsby,"2026-08-21 15:16:42",392.7,2,wsdsby
7711,16697627,abinandhan03,"2026-09-01 10:38:15",392.7,2,abinandhan03
7712,16695627,"Xu Lou","2026-08-09 13:01:23",392.6,2,xuxiaozhou666
7713,16657063,"those how","2026-08-04 07:50:57",392.6,2,thosehow
7714,16658512,fatariq,"2026-08-10 21:18:35",392.6,2,fatariq
7715,16666958,TinkerBotics,"2026-08-05 20:29:19",392.6,2,salosojaedwin
7716,16658882,"toukali samir","2026-08-07 13:43:05",392.4,2,toukalisamir
7717,16759225,"Andrea Jordan Paro","2026-08-24 11:24:14",392.3,2,andreajordanparo
7718,16729351,vlad.shorodok,"2026-08-16 18:05:09",392.3,2,vladshorodok
7719,16729708,msmsuman,"2026-09-06 11:11:45",392.2,2,msmsumanmuskan
7720,16641665,huangjunjia,"2026-08-04 14:12:26",392.1,2,huangjunjia777
7721,16716670,"Aremanda Yasaswini","2026-08-13 09:27:46",392.0,1,aremandayasaswini
7722,16730589,山谷知輝,"2026-09-02 02:03:05",391.7,2,tomokiyamaya
7723,16717797,"patan hashmi","2026-08-13 15:02:52",391.6,1,patanhashmi
7724,16723569,"Trishanth Mellimi","2026-08-15 07:09:55",391.6,2,trishanthmellimi
7725,16867501,aueurm,"2026-09-11 05:07:13",391.3,2,aueurm
7726,16706516,"Mohit Khade13","2026-08-26 16:03:22",391.3,2,mohitkhade13
7727,16809931,"john crick","2026-09-16 02:07:20",391.2,2,johncrick
7728,16705401,"Nguyen Hong","2026-09-17 14:02:51",391.2,2,nguyenhongbubu
7729,16661095,"AAYUSHMAAN PATEL","2026-08-09 08:16:53",391.1,2,aayushmaanpatel
7730,16709179,"SATENDRA SINGH","2026-09-17 03:39:22",390.8,2,satendrasingh9876
7731,16768884,z y f 007,"2026-08-31 05:39:35",390.6,2,zyf007
7732,16725177,misaka12435,"2026-09-17 23:17:35",390.6,2,misaka12435
7733,16710241,"Julien Serbanescu","2026-08-12 14:32:50",390.6,2,julienserbanescu
7734,16715912,"Hiroshi Sakiyama","2026-08-14 13:22:19",390.6,2,hiroshisakiyama
7735,16715416,"Md. Adnan","2026-09-17 11:15:00",390.2,2,mdadnan96
7736,16845314,ryvhii,"2026-09-17 01:27:37",390.2,2,ryvhii
7737,16668141,"Soichiro Mochizuki","2026-08-07 22:13:36",390.1,2,soichiromochizuki
7738,16728897,kaba777,"2026-09-14 14:43:55",390.1,2,kaba777
7739,16665959,"Lourenz Baliber","2026-08-18 00:34:06",390.0,1,lourenz
7740,16689970,"Константин Паращук","2026-08-08 09:15:08",389.9,1,kangchenxi
7741,16794871,IMosia,"2026-09-14 04:49:49",389.8,2,ivanmosiagin
